rental_id,customer_id,movie_id,date_rented,date_watched,date_expires,rental_amount,credit_card_number,credit_card_type,customer_rating
5064,670,371,2024-05-12,2024-05-17,2024-05-18,8.12,4431122626780775,VS,5
5065,293,51,2024-03-02,2024-03-07,2024-03-08,7.16,5408841296328567,MC,3
5066,934,256,2025-02-05,2025-02-08,2025-02-09,7.66,4330875741646042,VS,1
5067,34,821,2024-03-28,2024-04-03,2024-04-04,3.99,346652151829393,AX,1
5068,199,1133,2024-09-13,2024-09-17,2024-09-18,7.89,344096058254945,AX,5
5069,678,44,2025-04-12,2025-04-13,2025-04-14,9.92,4157027490403115,VS,3
5070,1145,557,2024-06-10,2024-06-13,2024-06-14,5.87,5492522510368995,MC,2
5071,946,1016,2024-01-03,2024-01-06,2024-01-07,5.50,345939112399964,AX,2
5072,648,425,2024-01-29,2024-02-04,2024-02-05,6.17,5449551568662290,MC,5
5073,294,1175,2024-10-04,2024-10-06,2024-10-07,4.46,5573723764631632,MC,4
5074,1104,572,2024-08-29,2024-08-30,2024-08-31,6.24,4153858556323794,VS,5
5075,136,344,2024-07-30,2024-08-03,2024-08-04,8.82,379778209436031,AX,1
5076,66,259,2025-05-17,2025-05-20,2025-05-21,7.82,375734146682072,AX,2
5077,441,664,2025-04-25,2025-05-01,2025-05-02,6.56,5230833790132102,MC,3
5078,876,1041,2024-06-28,2024-06-29,2024-06-30,8.89,4717190859653342,VS,4
5079,713,58,2024-09-01,2024-09-05,2024-09-06,5.38,372552793138264,AX,3
5080,1045,730,2024-07-26,2024-07-28,2024-07-29,5.61,344570882957836,AX,2
5081,271,469,2024-10-13,2024-10-18,2024-10-19,5.20,4968742786159998,VS,5
5082,1101,566,2024-01-12,2024-01-15,2024-01-16,5.28,345980278800150,AX,1
5083,746,148,2025-02-08,2025-02-10,2025-02-11,6.39,344455101999345,AX,1
5084,372,793,2024-09-04,2024-09-05,2024-09-06,7.09,345547708420333,AX,1
5085,563,1138,2024-02-28,2024-03-04,2024-03-05,6.96,4527324693059688,VS,4
5086,959,1053,2024-09-27,2024-09-28,2024-09-29,6.40,344774545426873,AX,2
5087,52,1149,2024-02-16,2024-02-19,2024-02-20,6.95,344597645491865,AX,1
5088,302,1182,2024-07-13,2024-07-17,2024-07-18,8.99,5142133893349946,MC,4
5089,1148,663,2024-03-14,2024-03-16,2024-03-17,8.28,346716446309918,AX,2
5090,764,801,2024-05-31,2024-06-03,2024-06-04,3.61,376801843670557,AX,1
5091,274,696,2025-02-27,2025-03-05,2025-03-06,5.49,5198812614159876,MC,5
5092,717,494,2025-01-28,2025-02-01,2025-02-02,5.46,5247170643916933,MC,2
5093,62,339,2024-08-27,2024-08-28,2024-08-29,8.77,4323217911295577,VS,5
5094,271,929,2025-01-03,2025-01-07,2025-01-08,5.24,5328994467861377,MC,2
5095,64,854,2024-03-23,2024-03-27,2024-03-28,8.92,375891756345459,AX,1
5096,789,1037,2025-03-24,2025-03-28,2025-03-29,9.56,344376584373372,AX,4
5097,1074,460,2024-04-08,2024-04-13,2024-04-14,5.43,343432317232015,AX,3
5098,780,348,2024-01-12,2024-01-15,2024-01-16,6.60,5389305717510240,MC,4
5099,76,287,2024-01-28,2024-02-02,2024-02-03,11.18,5471937682593892,MC,4
5100,763,566,2024-01-27,2024-02-01,2024-02-02,5.49,4840897852607918,VS,3
5101,1195,363,2024-06-03,2024-06-04,2024-06-05,7.47,4344936200077471,VS,2
5102,676,990,2025-01-18,2025-01-24,2025-01-25,3.83,5531815676972482,MC,3
5103,107,271,2024-08-19,2024-08-23,2024-08-24,5.83,340127414279034,AX,2
5104,1046,442,2024-06-15,2024-06-16,2024-06-17,8.47,4797522486753508,VS,2
5105,266,445,2025-03-20,2025-03-23,2025-03-24,5.49,4872078995899778,VS,4
5106,677,1003,2025-01-16,2025-01-19,2025-01-20,8.34,5472126598909195,MC,5
5107,977,694,2025-06-17,2025-06-19,2025-06-20,6.94,5529857803653429,MC,1
5108,928,114,2024-09-09,2024-09-13,2024-09-14,7.53,4749823880659191,VS,2
5109,691,260,2024-05-15,2024-05-16,2024-05-17,6.38,373865085054742,AX,4
5110,680,398,2025-01-05,2025-01-09,2025-01-10,4.77,5272903837774762,MC,3
5111,710,196,2024-07-28,2024-07-31,2024-08-01,6.99,340634633289224,AX,1
5112,742,285,2024-08-12,2024-08-13,2024-08-14,3.78,5505664577219649,MC,3
5113,318,1053,2024-06-19,2024-06-21,2024-06-22,6.51,4301462916534015,VS,2
5114,188,335,2024-08-11,2024-08-16,2024-08-17,4.65,344455072704423,AX,5
5115,934,785,2025-02-28,2025-03-06,2025-03-07,5.32,345200510481756,AX,4
5116,618,909,2024-04-03,2024-04-06,2024-04-07,4.77,5397635196269180,MC,2
5117,377,564,2024-10-26,2024-11-01,2024-11-02,11.99,340794830670900,AX,2
5118,1132,728,2025-02-21,2025-02-23,2025-02-24,3.72,4838144927917277,VS,2
5119,976,923,2025-01-26,2025-01-29,2025-01-30,10.85,5542545476137616,MC,2
5120,1072,652,2024-03-03,2024-03-07,2024-03-08,6.21,4307674379741640,VS,2
5121,588,1142,2024-12-08,2024-12-11,2024-12-12,5.98,5182059420330311,MC,4
5122,618,1048,2024-07-29,2024-07-30,2024-07-31,7.48,5214185410907273,MC,2
5123,1093,583,2025-04-27,2025-05-02,2025-05-03,9.53,376685173600625,AX,3
5124,672,392,2024-11-03,2024-11-05,2024-11-06,3.43,4230092210154603,VS,1
5125,484,731,2024-02-08,2024-02-12,2024-02-13,3.98,343850942228273,AX,3
5126,1168,904,2024-07-13,2024-07-17,2024-07-18,5.93,4035438910310700,VS,4
5127,927,675,2024-12-10,2024-12-15,2024-12-16,7.38,349713917493298,AX,4
5128,157,808,2025-02-03,2025-02-09,2025-02-10,4.84,5517274833865538,MC,2
5129,611,872,2025-05-12,2025-05-17,2025-05-18,8.39,372830325893333,AX,5
5130,970,1079,2025-05-15,2025-05-21,2025-05-22,8.42,373900713585528,AX,5
5131,743,224,2024-06-24,2024-06-30,2024-07-01,9.59,5565767224075161,MC,1
5132,199,1054,2024-12-21,2024-12-26,2024-12-27,6.13,345135220343838,AX,1
5133,1053,671,2024-04-25,2024-04-26,2024-04-27,7.50,4935160135464826,VS,1
5134,724,16,2024-11-29,2024-12-04,2024-12-05,8.91,4547247112192945,VS,4
5135,958,585,2024-02-08,2024-02-13,2024-02-14,10.69,5348024980677214,MC,1
5136,37,227,2025-05-07,2025-05-12,2025-05-13,9.16,5463763466875902,MC,3
5137,182,340,2024-03-16,2024-03-22,2024-03-23,7.50,4467328007407855,VS,5
5138,1159,893,2024-02-05,2024-02-11,2024-02-12,8.86,345752049715930,AX,5
5139,650,297,2024-09-02,2024-09-04,2024-09-05,7.11,4665942476688072,VS,1
5140,685,696,2025-03-11,2025-03-14,2025-03-15,5.87,5281040597865449,MC,5
5141,358,471,2024-02-14,2024-02-17,2024-02-18,6.95,4141819073403253,VS,5
5142,739,528,2024-03-09,2024-03-14,2024-03-15,8.99,343691653265217,AX,5
5143,1136,211,2024-06-04,2024-06-08,2024-06-09,8.18,4191103676421308,VS,3
5144,1163,628,2024-09-13,2024-09-19,2024-09-20,9.65,376327945262388,AX,3
5145,1062,997,2025-05-20,2025-05-21,2025-05-22,3.50,4491096540105095,VS,5
5146,1079,1156,2024-12-14,2024-12-15,2024-12-16,9.59,377691387452974,AX,4
5147,744,825,2024-02-24,2024-02-27,2024-02-28,7.16,4121160241924867,VS,2
5148,569,664,2025-01-05,2025-01-08,2025-01-09,6.63,375827436388663,AX,2
5149,469,515,2024-12-20,2024-12-23,2024-12-24,9.79,4855941803673878,VS,4
5150,616,94,2024-12-06,2024-12-11,2024-12-12,6.61,341123560781760,AX,3
5151,1039,1089,2025-02-02,2025-02-06,2025-02-07,4.18,348728998841329,AX,2
5152,1141,747,2024-10-06,2024-10-08,2024-10-09,10.97,5315694323035472,MC,5
5153,170,233,2024-11-10,2024-11-12,2024-11-13,3.17,4340271365637698,VS,2
5154,507,922,2025-04-02,2025-04-04,2025-04-05,9.56,346234105571669,AX,3
5155,476,242,2024-09-13,2024-09-18,2024-09-19,7.17,5428364488621888,MC,5
5156,83,922,2024-05-23,2024-05-24,2024-05-25,5.27,5271139726308769,MC,2
5157,4,538,2024-02-03,2024-02-05,2024-02-06,6.50,340941342864709,AX,3
5158,208,824,2024-07-16,2024-07-22,2024-07-23,3.38,345603681359465,AX,5
5159,790,616,2024-12-04,2024-12-05,2024-12-06,4.95,5149672159613971,MC,4
5160,674,1113,2024-09-05,2024-09-06,2024-09-07,5.74,5183529558175182,MC,2
5161,333,765,2024-06-26,2024-07-02,2024-07-03,8.76,5408208223110270,MC,4
5162,211,1093,2024-03-22,2024-03-24,2024-03-25,5.94,377619588969387,AX,3
5163,413,569,2024-05-15,2024-05-17,2024-05-18,8.82,4194164271719057,VS,1
5164,359,770,2024-10-11,2024-10-14,2024-10-15,7.09,5455500489066145,MC,1
5165,563,446,2025-05-26,2025-05-30,2025-05-31,9.26,341363518857292,AX,3
5166,1110,6,2024-05-01,2024-05-03,2024-05-04,9.06,341989420727366,AX,5
5167,1126,1006,2024-05-27,2024-06-02,2024-06-03,6.74,5416270734673738,MC,5
5168,978,895,2024-01-09,2024-01-15,2024-01-16,7.16,376822618837307,AX,2
5169,733,1150,2024-09-02,2024-09-04,2024-09-05,6.10,373132912368875,AX,3
5170,505,939,2024-10-09,2024-10-13,2024-10-14,9.40,4670023989897742,VS,3
5171,1097,862,2024-12-23,2024-12-27,2024-12-28,4.90,377990319613465,AX,5
5172,869,532,2025-06-11,2025-06-17,2025-06-18,5.69,5104626826190567,MC,3
5173,841,248,2024-02-27,2024-03-01,2024-03-02,9.14,4470731858641395,VS,5
5174,315,1084,2024-07-11,2024-07-17,2024-07-18,6.34,5216845242258607,MC,5
5175,150,1061,2025-04-17,2025-04-22,2025-04-23,9.73,4684828975172932,VS,5
5176,717,247,2024-11-16,2024-11-21,2024-11-22,7.51,5425064233572952,MC,4
5177,572,573,2024-07-12,2024-07-16,2024-07-17,5.01,374031287228352,AX,2
5178,390,843,2024-09-04,2024-09-07,2024-09-08,6.18,4790634124621287,VS,1
5179,636,99,2025-02-22,2025-02-27,2025-02-28,5.72,5477833660604797,MC,5
5180,414,880,2024-11-16,2024-11-17,2024-11-18,6.84,4484761051132312,VS,3
5181,88,143,2024-06-01,2024-06-06,2024-06-07,6.12,5129940487669236,MC,2
5182,1083,1191,2025-03-28,2025-04-01,2025-04-02,6.44,5285944079635086,MC,1
5183,703,475,2024-08-21,2024-08-26,2024-08-27,9.15,5358944284215886,MC,2
5184,1125,1051,2025-03-07,2025-03-08,2025-03-09,6.96,4941233488104888,VS,2
5185,503,680,2024-12-06,2024-12-07,2024-12-08,8.54,378892618535505,AX,1
5186,1194,314,2024-04-26,2024-04-28,2024-04-29,9.59,4421486810424010,VS,2
5187,591,799,2024-11-15,2024-11-18,2024-11-19,9.84,377163923218657,AX,5
5188,607,62,2024-12-16,2024-12-18,2024-12-19,6.31,4213191103454922,VS,4
5189,272,519,2025-05-25,2025-05-29,2025-05-30,4.34,5440333777687519,MC,2
5190,613,321,2024-10-20,2024-10-23,2024-10-24,3.83,4254967282106122,VS,5
5191,263,955,2024-01-13,2024-01-17,2024-01-18,5.73,4267469695496512,VS,1
5192,943,18,2024-04-12,2024-04-16,2024-04-17,5.77,5285239090072250,MC,3
5193,1186,617,2024-04-06,2024-04-10,2024-04-11,4.00,4079554971723161,VS,4
5194,421,740,2024-07-12,2024-07-14,2024-07-15,8.82,4071393739364156,VS,4
5195,465,254,2025-03-31,2025-04-05,2025-04-06,3.84,348566520876523,AX,2
5196,571,134,2024-05-20,2024-05-26,2024-05-27,7.81,4998472910715756,VS,1
5197,1072,643,2024-06-19,2024-06-22,2024-06-23,6.82,4283684533753388,VS,2
5198,451,1135,2024-11-21,2024-11-24,2024-11-25,5.88,4087298683172127,VS,1
5199,730,591,2024-11-13,2024-11-15,2024-11-16,8.22,342258267793291,AX,5
5200,508,1078,2024-07-25,2024-07-28,2024-07-29,8.22,377038825392780,AX,4
5201,1060,2,2025-02-21,2025-02-22,2025-02-23,4.49,5578717144244103,MC,3
5202,468,1132,2024-06-02,2024-06-05,2024-06-06,6.85,4453280176884635,VS,3
5203,732,1091,2024-05-30,2024-06-05,2024-06-06,6.05,377163228130516,AX,2
5204,302,424,2025-04-11,2025-04-16,2025-04-17,5.61,372249356995883,AX,4
5205,1199,220,2025-05-01,2025-05-02,2025-05-03,6.88,5177321379020791,MC,5
5206,768,708,2024-05-22,2024-05-25,2024-05-26,3.75,5214738932140642,MC,2
5207,985,590,2024-06-29,2024-07-02,2024-07-03,6.14,5218439924893029,MC,2
5208,1125,652,2024-10-30,2024-11-05,2024-11-06,6.16,5583210831540813,MC,1
5209,249,241,2024-07-12,2024-07-15,2024-07-16,4.79,347893037828351,AX,1
5210,1124,729,2025-04-21,2025-04-24,2025-04-25,6.29,5364793287527853,MC,3
5211,956,886,2024-05-09,2024-05-14,2024-05-15,7.07,4197540692578458,VS,5
5212,1012,704,2025-02-09,2025-02-11,2025-02-12,9.77,371703974930835,AX,1
5213,680,573,2025-06-05,2025-06-06,2025-06-07,5.16,379772189238809,AX,2
5214,914,481,2024-10-17,2024-10-20,2024-10-21,10.05,4869079979802612,VS,1
5215,1141,756,2024-05-24,2024-05-25,2024-05-26,6.83,4821566778701618,VS,5
5216,613,853,2025-03-01,2025-03-04,2025-03-05,6.53,4587035512414918,VS,4
5217,733,311,2024-05-06,2024-05-09,2024-05-10,3.68,349801302668631,AX,3
5218,962,854,2024-07-26,2024-07-31,2024-08-01,6.70,345934534526286,AX,5
5219,236,1000,2025-04-06,2025-04-07,2025-04-08,11.76,4148098863515092,VS,3
5220,860,49,2025-02-18,2025-02-21,2025-02-22,9.95,370927007510865,AX,3
5221,981,961,2025-01-03,2025-01-05,2025-01-06,6.63,4687305312449853,VS,5
5222,601,808,2025-04-16,2025-04-17,2025-04-18,7.19,4054330129366024,VS,2
5223,647,873,2025-02-11,2025-02-14,2025-02-15,8.77,5230070399601446,MC,2
5224,875,113,2024-06-06,2024-06-07,2024-06-08,4.61,372966799299659,AX,5
5225,491,402,2024-04-27,2024-04-29,2024-04-30,6.04,4981750330263933,VS,4
5226,789,524,2024-04-10,2024-04-11,2024-04-12,5.35,5558111908787019,MC,4
5227,228,351,2024-08-11,2024-08-14,2024-08-15,6.51,4927267639571152,VS,3
5228,171,33,2024-03-10,2024-03-13,2024-03-14,8.13,348144128996840,AX,2
5229,438,173,2024-03-22,2024-03-23,2024-03-24,6.92,4931013637334518,VS,5
5230,643,752,2024-02-11,2024-02-15,2024-02-16,9.34,4331626880561408,VS,2
5231,459,385,2024-07-15,2024-07-19,2024-07-20,5.36,5485345848171650,MC,1
5232,422,640,2025-01-03,2025-01-07,2025-01-08,3.42,4828737653338534,VS,3
5233,660,578,2025-04-23,2025-04-24,2025-04-25,5.62,4102972075469438,VS,2
5234,1119,660,2024-03-17,2024-03-20,2024-03-21,6.30,4983915083072470,VS,2
5235,597,1048,2024-08-23,2024-08-29,2024-08-30,7.94,4990696802471987,VS,1
5236,307,624,2024-09-01,2024-09-07,2024-09-08,9.17,5170330165833108,MC,5
5237,618,270,2024-04-23,2024-04-27,2024-04-28,6.51,4352903909410565,VS,1
5238,1098,696,2024-02-10,2024-02-14,2024-02-15,5.90,4989965874987835,VS,4
5239,1031,1144,2024-05-24,2024-05-25,2024-05-26,4.72,4663264504180566,VS,5
5240,663,488,2025-03-28,2025-03-30,2025-03-31,6.60,5524713964410834,MC,2
5241,499,1138,2024-09-08,2024-09-13,2024-09-14,9.33,349973205710063,AX,2
5242,407,943,2024-08-27,2024-09-01,2024-09-02,3.98,349124692583183,AX,4
5243,3,636,2024-11-10,2024-11-15,2024-11-16,3.98,377281051069775,AX,4
5244,716,253,2025-02-04,2025-02-06,2025-02-07,3.52,5516690974415455,MC,5
5245,560,632,2025-06-06,2025-06-08,2025-06-09,6.70,340063514098621,AX,4
5246,1162,893,2025-02-18,2025-02-21,2025-02-22,8.80,4152423389136037,VS,1
5247,890,246,2025-02-15,2025-02-17,2025-02-18,10.01,4566429284198497,VS,3
5248,164,969,2025-04-08,2025-04-12,2025-04-13,5.06,5392582602736194,MC,2
5249,73,1186,2024-12-19,2024-12-22,2024-12-23,8.68,349542524295094,AX,5
5250,746,303,2024-01-06,2024-01-07,2024-01-08,7.92,4798675837072481,VS,4
5251,430,815,2024-06-16,2024-06-19,2024-06-20,4.38,4219835645742917,VS,2
5252,1111,133,2025-06-15,2025-06-21,2025-06-22,4.52,342272664626598,AX,1
5253,202,794,2024-08-02,2024-08-04,2024-08-05,3.61,5563262672650786,MC,5
5254,760,1115,2024-04-28,2024-05-01,2024-05-02,10.95,4714749322777281,VS,1
5255,66,963,2025-01-08,2025-01-11,2025-01-12,5.78,4866887285254906,VS,1
5256,436,1051,2024-09-29,2024-10-01,2024-10-02,6.70,5129040570208031,MC,2
5257,1041,442,2025-01-03,2025-01-06,2025-01-07,8.30,4902761146625279,VS,2
5258,746,96,2024-06-23,2024-06-25,2024-06-26,6.08,4935772435154976,VS,4
5259,114,172,2024-09-24,2024-09-25,2024-09-26,7.44,5259563742455145,MC,4
5260,729,1135,2025-03-06,2025-03-07,2025-03-08,5.98,370229947858632,AX,4
5261,524,710,2024-09-10,2024-09-12,2024-09-13,9.34,349182220586586,AX,2
5262,808,502,2024-01-06,2024-01-09,2024-01-10,3.58,4019722584010805,VS,5
5263,1052,752,2025-04-11,2025-04-12,2025-04-13,5.72,5428367655426071,MC,4
5264,83,1004,2024-03-07,2024-03-11,2024-03-12,7.30,342051014723719,AX,4
5265,1011,119,2024-03-06,2024-03-08,2024-03-09,9.59,4991964288757765,VS,3
5266,315,988,2025-05-28,2025-06-02,2025-06-03,5.36,5321436397005626,MC,5
5267,578,569,2025-04-27,2025-04-30,2025-05-01,6.29,371529667053797,AX,2
5268,165,320,2024-05-01,2024-05-05,2024-05-06,7.08,4153419756636270,VS,2
5269,1199,477,2024-05-16,2024-05-18,2024-05-19,3.95,344046743194689,AX,4
5270,1197,95,2024-10-05,2024-10-10,2024-10-11,11.33,4365058861692135,VS,3
5271,282,842,2024-03-03,2024-03-07,2024-03-08,8.28,4491721960143080,VS,4
5272,658,339,2024-09-12,2024-09-17,2024-09-18,8.71,4620837587489454,VS,4
5273,14,1133,2024-06-02,2024-06-06,2024-06-07,6.08,5436543508248071,MC,5
5274,289,293,2024-06-10,2024-06-15,2024-06-16,11.10,5297615788001248,MC,1
5275,222,868,2025-04-24,2025-04-26,2025-04-27,3.25,5314844309391701,MC,4
5276,1177,1147,2024-12-30,2025-01-02,2025-01-03,5.77,5233818169306971,MC,4
5277,427,231,2025-05-09,2025-05-15,2025-05-16,5.82,343299192019325,AX,2
5278,328,1147,2024-04-10,2024-04-15,2024-04-16,3.45,4581840076777455,VS,4
5279,136,1187,2024-09-01,2024-09-04,2024-09-05,8.32,346363234100522,AX,3
5280,604,323,2024-06-27,2024-06-28,2024-06-29,5.20,4398754405043498,VS,4
5281,38,996,2024-11-02,2024-11-07,2024-11-08,5.96,5389235536307109,MC,1
5282,236,200,2024-10-04,2024-10-10,2024-10-11,4.10,5246940441961404,MC,5
5283,815,819,2024-02-18,2024-02-20,2024-02-21,6.95,348016559006855,AX,4
5284,589,999,2024-03-03,2024-03-09,2024-03-10,5.13,349950679833693,AX,2
5285,700,707,2025-03-24,2025-03-30,2025-03-31,8.30,5510193139517437,MC,3
5286,544,422,2024-11-27,2024-11-29,2024-11-30,3.08,4757998413486233,VS,1
5287,255,577,2025-05-13,2025-05-16,2025-05-17,7.11,4395577066570609,VS,5
5288,258,299,2024-12-21,2024-12-26,2024-12-27,6.52,4383725341925196,VS,2
5289,180,831,2025-01-27,2025-01-28,2025-01-29,5.08,349795940321409,AX,5
5290,1115,367,2024-08-10,2024-08-11,2024-08-12,10.45,379972992792876,AX,1
5291,649,807,2024-10-29,2024-11-04,2024-11-05,7.18,372582744931119,AX,4
5292,256,706,2024-08-22,2024-08-28,2024-08-29,7.55,4650443851018393,VS,4
5293,620,1096,2024-02-22,2024-02-23,2024-02-24,6.35,4690533192052559,VS,3
5294,1030,77,2024-10-16,2024-10-20,2024-10-21,6.32,379706130504780,AX,1
5295,1179,902,2024-11-03,2024-11-07,2024-11-08,5.75,5457994253104428,MC,4
5296,553,714,2024-05-18,2024-05-23,2024-05-24,8.79,4735170630997588,VS,1
5297,636,951,2025-03-07,2025-03-09,2025-03-10,3.43,346301816846177,AX,2
5298,558,78,2024-09-02,2024-09-06,2024-09-07,7.31,5540530812728038,MC,5
5299,1026,986,2024-07-25,2024-07-26,2024-07-27,8.34,4837319665893872,VS,2
5300,815,242,2025-06-18,2025-06-20,2025-06-21,9.94,376496025918565,AX,1
5301,356,622,2024-02-13,2024-02-18,2024-02-19,8.02,347987652034501,AX,2
5302,1131,259,2024-04-19,2024-04-22,2024-04-23,4.70,5494026259572321,MC,5
5303,276,574,2024-02-17,2024-02-18,2024-02-19,8.66,348340537686310,AX,5
5304,370,895,2024-06-22,2024-06-28,2024-06-29,7.24,4004123935339866,VS,5
5305,540,282,2024-05-09,2024-05-12,2024-05-13,10.12,4042363955445894,VS,4
5306,5,674,2025-06-22,2025-06-24,2025-06-25,8.12,4549141998310614,VS,2
5307,765,274,2025-05-10,2025-05-14,2025-05-15,4.43,347512318039660,AX,1
5308,479,427,2025-06-05,2025-06-06,2025-06-07,6.92,379122570577940,AX,2
5309,934,1064,2024-02-19,2024-02-25,2024-02-26,5.99,349668814238936,AX,4
5310,911,1004,2025-02-19,2025-02-25,2025-02-26,9.43,4183505103547915,VS,5
5311,969,110,2024-09-02,2024-09-06,2024-09-07,8.40,5467699900431931,MC,4
5312,747,64,2024-12-31,2025-01-04,2025-01-05,4.36,346427485627260,AX,5
5313,292,130,2025-06-04,2025-06-08,2025-06-09,4.10,341574759886694,AX,5
5314,178,192,2024-04-04,2024-04-10,2024-04-11,4.46,4299087773954497,VS,1
5315,671,284,2024-09-04,2024-09-08,2024-09-09,4.46,5536712670174521,MC,1
5316,1098,352,2024-12-11,2024-12-17,2024-12-18,10.05,5384706968037045,MC,4
5317,64,951,2024-03-01,2024-03-02,2024-03-03,3.42,372722186390768,AX,5
5318,256,780,2025-06-18,2025-06-20,2025-06-21,3.62,5565207822615955,MC,2
5319,775,403,2025-04-06,2025-04-08,2025-04-09,6.89,5303723481552262,MC,3
5320,525,670,2025-04-05,2025-04-09,2025-04-10,5.40,5210483412447190,MC,5
5321,954,1068,2024-10-20,2024-10-24,2024-10-25,5.36,371221139821167,AX,2
5322,321,101,2024-08-22,2024-08-23,2024-08-24,3.58,343776537568345,AX,1
5323,903,303,2025-02-16,2025-02-19,2025-02-20,4.12,5425045082916378,MC,5
5324,1064,698,2024-07-22,2024-07-27,2024-07-28,10.33,4948189168519804,VS,3
5325,965,134,2025-02-07,2025-02-12,2025-02-13,6.08,5225235870110611,MC,4
5326,845,824,2025-01-11,2025-01-15,2025-01-16,6.96,345734599789437,AX,5
5327,758,174,2024-04-07,2024-04-10,2024-04-11,11.45,4919159160379399,VS,4
5328,123,31,2024-07-14,2024-07-17,2024-07-18,7.86,4953677308249671,VS,2
5329,280,571,2025-02-17,2025-02-21,2025-02-22,3.35,5402973432022349,MC,4
5330,556,838,2025-03-05,2025-03-11,2025-03-12,3.76,5486592100442485,MC,4
5331,345,735,2024-11-08,2024-11-14,2024-11-15,5.27,4692832507831863,VS,3
5332,1014,197,2024-02-16,2024-02-21,2024-02-22,9.27,4797536412500776,VS,1
5333,898,964,2025-01-21,2025-01-25,2025-01-26,8.17,5590972750677145,MC,4
5334,8,1035,2025-01-13,2025-01-18,2025-01-19,3.93,377416074265460,AX,4
5335,22,525,2024-09-05,2024-09-09,2024-09-10,8.53,5278817649742382,MC,2
5336,590,233,2024-01-25,2024-01-26,2024-01-27,5.93,4141134928973791,VS,1
5337,960,5,2024-10-15,2024-10-16,2024-10-17,5.69,4416449881380698,VS,2
5338,621,745,2024-09-27,2024-09-29,2024-09-30,6.62,5370392544058400,MC,4
5339,1162,1137,2024-12-08,2024-12-12,2024-12-13,3.51,5250034602980423,MC,5
5340,1178,843,2025-02-01,2025-02-05,2025-02-06,6.22,5587638598560216,MC,1
5341,1139,1128,2024-09-24,2024-09-30,2024-10-01,6.31,5570648310911558,MC,2
5342,1160,990,2024-04-15,2024-04-16,2024-04-17,8.16,5111170244627736,MC,4
5343,339,480,2025-05-12,2025-05-16,2025-05-17,10.91,5242465229855290,MC,2
5344,665,888,2024-01-11,2024-01-14,2024-01-15,7.10,5397162938285142,MC,1
5345,236,470,2024-09-11,2024-09-17,2024-09-18,5.40,5163885569262940,MC,2
5346,375,73,2025-01-21,2025-01-23,2025-01-24,7.13,4684332222379543,VS,5
5347,620,533,2025-03-12,2025-03-15,2025-03-16,4.17,379595079750045,AX,2
5348,53,163,2024-08-04,2024-08-10,2024-08-11,5.26,5312143020603659,MC,3
5349,808,436,2024-05-05,2024-05-09,2024-05-10,8.66,4406187333181347,VS,4
5350,409,31,2024-07-21,2024-07-25,2024-07-26,5.92,5378591546455353,MC,3
5351,927,396,2024-01-08,2024-01-12,2024-01-13,9.34,344106775821231,AX,1
5352,856,335,2024-05-31,2024-06-06,2024-06-07,8.17,4652082449372283,VS,1
5353,855,82,2024-11-19,2024-11-25,2024-11-26,9.35,5580581386844672,MC,1
5354,365,1030,2025-04-03,2025-04-09,2025-04-10,7.19,5474612132982408,MC,5
5355,891,1060,2025-04-15,2025-04-17,2025-04-18,5.18,5440396050006905,MC,3
5356,504,118,2024-05-31,2024-06-01,2024-06-02,8.54,4668167810928004,VS,1
5357,1162,731,2025-02-22,2025-02-24,2025-02-25,5.58,340761373993608,AX,3
5358,1038,720,2024-07-24,2024-07-30,2024-07-31,8.48,379689564157620,AX,3
5359,598,375,2024-04-16,2024-04-20,2024-04-21,6.93,349251837778716,AX,4
5360,167,1072,2025-01-22,2025-01-25,2025-01-26,7.03,373744455324519,AX,4
5361,610,358,2025-01-28,2025-02-01,2025-02-02,4.63,4465122626295611,VS,3
5362,1027,475,2024-05-16,2024-05-21,2024-05-22,9.28,4049618045650095,VS,4
5363,268,898,2024-12-01,2024-12-05,2024-12-06,7.49,342819388658233,AX,2
5364,871,520,2025-03-23,2025-03-28,2025-03-29,7.21,5285055383702292,MC,2
5365,718,821,2024-02-11,2024-02-16,2024-02-17,8.29,378669789201908,AX,5
5366,159,1068,2024-01-23,2024-01-28,2024-01-29,5.39,370594427769129,AX,2
5367,1192,224,2025-02-06,2025-02-11,2025-02-12,5.86,5315491458896759,MC,3
5368,347,224,2024-06-14,2024-06-19,2024-06-20,5.77,4915845505468799,VS,1
5369,75,663,2024-01-10,2024-01-14,2024-01-15,8.24,4858498064647712,VS,5
5370,434,360,2024-08-21,2024-08-23,2024-08-24,6.80,379725465754510,AX,4
5371,255,990,2024-04-21,2024-04-25,2024-04-26,3.66,341209485937751,AX,1
5372,69,919,2025-04-16,2025-04-18,2025-04-19,6.97,4579795458258357,VS,3
5373,992,1048,2024-04-14,2024-04-20,2024-04-21,4.20,4926069489983219,VS,3
5374,88,610,2024-02-03,2024-02-04,2024-02-05,8.35,5478208467285697,MC,4
5375,240,1055,2025-05-11,2025-05-15,2025-05-16,8.13,341779163678920,AX,1
5376,1037,1052,2024-10-06,2024-10-07,2024-10-08,9.76,5531044993129039,MC,4
5377,704,84,2024-12-04,2024-12-06,2024-12-07,9.37,4577655707941915,VS,1
5378,296,133,2024-06-02,2024-06-03,2024-06-04,7.47,373768611388609,AX,4
5379,339,779,2025-05-30,2025-06-04,2025-06-05,6.93,370985854527834,AX,2
